SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
976,Student 24,Semester 7,HSS231*,Key Concepts in Economic Sociology,4,A,7.75,6.81
977,Student 25,Semester 1,CSE131,System Management,4,W,,
978,Student 25,Semester 1,CSE111,Digital Circuits,4,F,,
979,Student 25,Semester 1,CSE101,Introduction to Programming,4,F,,
980,Student 25,Semester 1,COM101,Communication Skills,4,I,,
981,Student 25,Semester 1,MTH100,Maths I,4,W,,
982,Student 26,Semester 1,CSE101,Introduction to Programming,4,F,2.6,5.0
983,Student 26,Semester 1,CSE111,Digital Circuits,4,F,2.6,5.0
984,Student 26,Semester 2,CSE112,Computer Organisation,4,F,2.8,4.33
985,Student 26,Semester 2,DES130,Introduction to Engineering Design,4,D,2.8,4.33
986,Student 26,Semester 2,CSE102,Data Structures and Algorithms,4,F,2.8,4.33
987,Student 26,Semester 1,COM101,Communication Skills,4,C-,2.6,5.0
988,Student 26,Semester 1,MTH100,Maths I,4,F,2.6,5.0
989,Student 26,Semester 2,MTH201,Probability and Statistics ,4,F,2.8,4.33
990,Student 26,Semester 1,CSE131,System Management,4,F,2.6,5.0
991,Student 26,Semester 2,HSS203*,Introduction to the study of Literature,4,D,2.8,4.33
992,Student 27,Semester 6,HSS228*,Introduction to Digital Anthroplogy,4,B,7.2,8.05
993,Student 27,Semester 1,CSE111,Digital Circuits,4,A-,8.2,8.2
994,Student 27,Semester 1,CSE131,System Management,4,A,8.2,8.2
995,Student 27,Semester 5,CSE506,Data Mining,4,W,9.25,8.22
996,Student 27,Semester 1,CSE101,Introduction to Programming,4,B,8.2,8.2
997,Student 27,Semester 1,MTH100,Maths I,4,C,8.2,8.2
998,Student 27,Semester 7,HSS229*,Introduction to Digital Ethnography,4,B,7.56,8.01
999,Student 27,Semester 7,CSE340*,Image Analysis ,4,B-,7.56,8.01
1000,Student 27,Semester 2,MTH201,Probability and Statistics ,4,B-,8.0,8.1
1001,Student 27,Semester 8,SSH121,Introduction to Philosophy,4,A-,7.67,8.05
1002,Student 27,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A-,7.67,8.05
1003,Student 27,Semester 4,COM301A,Technical Communication,2,A-,7.7,8.02
1004,Student 27,Semester 5,CSE503,Program Analysis,4,A-,9.25,8.22
1005,Student 27,Semester 6,CSE501,Designing Human-Centered Systems,4,B,7.2,8.05
1006,Student 27,Semester 5,CSE345,Foundations of Computer Security,4,A,9.25,8.22
1007,Student 27,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,7.67,8.05
1008,Student 27,Semester 5,HSS202*,Perspectives on Knowledge,4,A-,9.25,8.22
1009,Student 27,Semester 8,CSE535,Mobile Computing,4,D,7.67,8.05
1010,Student 27,Semester 3,CSE231,Operating Systems ,4,A,8.2,8.13
1011,Student 27,Semester 3,CSE201,Advanced Programming,4,B-,8.2,8.13
1012,Student 27,Semester 6,CSE565,Software Defined Networking,4,B,7.2,8.05
1013,Student 27,Semester 2,DES130,Introduction to Engineering Design,4,B,8.0,8.1
1014,Student 27,Semester 6,CSE507,Database System Implementation,4,C-,7.2,8.05
1015,Student 27,Semester 3,CSE121,Discrete Mathematics,4,C,8.2,8.13
1016,Student 27,Semester 3,HSS218*,Philosophy of Religion,4,B,8.2,8.13
1017,Student 27,Semester 8,DES399,Independent Project,4,A,7.67,8.05
1018,Student 27,Semester 7,CSE575,Internet of Things,4,B,7.56,8.01
1019,Student 27,Semester 6,FIN401,Foundations of Finance ,4,B-,7.2,8.05
1020,Student 27,Semester 2,CSE112,Computer Organisation,4,A-,8.0,8.1
1021,Student 27,Semester 7,ESC999A,Distance Course in ESC,2,S,7.56,8.01
1022,Student 27,Semester 8,CSE999A,Distance Course in CSE,2,X,7.67,8.05
1023,Student 27,Semester 3,MTH203,Maths III,4,A,8.2,8.13
1024,Student 27,Semester 7,ENT401,Entrepreneurship as a Career,2,C,7.56,8.01
1025,Student 27,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.7,8.02
1026,Student 27,Semester 4,MTH303,Graph Theory,4,C,7.7,8.02
1027,Student 27,Semester 2,CSE102,Data Structures and Algorithms,4,B,8.0,8.1
1028,Student 27,Summer Term 1,CSE200A,Competitive Programming,2,B,8.0,8.1
1029,Student 27,Semester 1,COM101,Communication Skills,4,B,8.2,8.2
1030,Student 27,Semester 5,BIO303*,Introduction to Mathematical Biology,4,A-,9.25,8.22
1031,Student 27,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.7,8.02
1032,Student 27,Semester 4,CSE232,Computer Networks,4,A-,7.7,8.02
1033,Student 27,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,7.56,8.01
1034,Student 27,Semester 4,ESC205A,Environmental Sciences,2,B,7.7,8.02
1035,Student 27,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B,8.0,8.1
1036,Student 28,Semester 4,CSE233,Network Administration,2,A,9.64,9.51
1037,Student 28,Semester 4,CSE222,Analysis and Design of Algorithms,4,A,9.64,9.51
1038,Student 28,Semester 8,CSE999A,Distance Course in CSE,2,S,9.5,9.45
1039,Student 28,Semester 8,ECE999A,Distance Course in ECE,2,S,9.5,9.45
1040,Student 28,Semester 4,CSE232,Computer Networks,4,A-,9.64,9.51
1041,Student 28,Semester 4,COM301A,Technical Communication,2,B,9.64,9.51
1042,Student 28,Semester 6,CSE999C,Distance Course in CSE,3,W,9.0,9.47
1043,Student 28,Semester 6,CSE507,Database System Implementation,4,A-,9.0,9.47
1044,Student 28,Summer Term 4,MGT999A,Distance Course in Management,2,S,,
1045,Student 28,Semester 3,CSE230,System Administration,2,A,10.0,9.47
1046,Student 28,Semester 3,CSE121,Discrete Mathematics,4,A,10.0,9.47
1047,Student 28,Semester 3,CSE201,Advanced Programming,4,A,10.0,9.47
1048,Student 28,Semester 3,CSE231,Operating Systems ,4,A,10.0,9.47
1049,Student 28,Semester 3,HSS101*,Technology and Society,4,A,10.0,9.47
1050,Student 28,Semester 3,MTH203,Maths III,4,A,10.0,9.47
1051,Student 28,Semester 2,CSE112,Computer Organisation,4,A+,9.6,9.2
1052,Student 28,Semester 6,CSE641,Deep Learning,4,A-,9.0,9.47
1053,Student 28,Semester 7,CSE640,Collaborative Filtering,4,A-,9.2,9.43
1054,Student 28,Semester 1,CSE101,Introduction to Programming,4,A-,8.8,8.8
1055,Student 28,Summer Term 1,CSE200A,Competitive Programming,2,A-,9.0,9.19
1056,Student 28,Semester 2,CSE102,Data Structures and Algorithms,4,B,9.6,9.2
1057,Student 28,Semester 6,CSE499,BTech Project,4,A,9.0,9.47
1058,Student 28,Semester 1,MTH100,Maths I,4,A-,8.8,8.8
1059,Student 28,Semester 1,CSE131,System Management,4,A,8.8,8.8
1060,Student 28,Semester 5,CSE343,Machine Learning,4,A,9.0,9.42
1061,Student 28,Semester 1,CSE111,Digital Circuits,4,B,8.8,8.8
1062,Student 28,Semester 5,CSE319,Modern Algorithm Design,4,A-,9.0,9.42
1063,Student 28,Semester 4,CSE322,Theory of Computation,4,A,9.64,9.51
1064,Student 28,Semester 8,CSE342,Statistical Machine Learning,4,A,9.5,9.45
1065,Student 28,Semester 1,COM101,Communication Skills,4,B,8.8,8.8
1066,Student 28,Semester 2,HSS205*,Introduction to Sociology,4,A,9.6,9.2
1067,Student 28,Semester 8,CSE508,Information Retrieval,4,A-,9.5,9.45
1068,Student 28,Semester 5,CSE399,Independent Project,4,A,9.0,9.42
1069,Student 28,Semester 7,HSS204*,Introduction to Psychology,4,B,9.2,9.43
1070,Student 28,Semester 7,CSE642*,Advanced  Pattern Recognition and Machine Learning,4,A-,9.2,9.43
1071,Student 28,Semester 7,CSE499,BTech Project,4,A,9.2,9.43
1072,Student 28,Semester 7,CSE643,Artificial Intelligence,4,A,9.2,9.43
1073,Student 28,Semester 5,CSE550,Network Security,4,A-,9.0,9.42
1074,Student 28,Semester 6,CSE560,GPU Computing,4,B,9.0,9.47
1075,Student 28,Semester 2,MTH201,Probability and Statistics ,4,A,9.6,9.2
1076,Student 28,Semester 8,CSE499,BTech Project,4,A-,9.5,9.45
1077,Student 28,Semester 2,DES130,Introduction to Engineering Design,4,A,9.6,9.2
1078,Student 28,Semester 8,CSE399,Independent Project,4,A,9.5,9.45
1079,Student 28,Semester 5,CSE576,Smart Sensing for Internet of Things,4,B-,9.0,9.42
1080,Student 28,Semester 4,CSE202,Fundamentals of Database Systems,4,A,9.64,9.51
1081,Student 28,Semester 4,ESC205A,Environmental Sciences,2,A+,9.64,9.51
1082,Student 29,Semester 8,CSE999A,Distance Course in CSE,2,S,9.0,7.31
1083,Student 29,Semester 7,CSE340*,Image Analysis ,4,C,8.2,7.01
1084,Student 29,Semester 7,DES303*,Non Linear Editing,4,A-,8.2,7.01
1085,Student 29,Semester 7,HSS231*,Key Concepts in Economic Sociology,4,B,8.2,7.01
1086,Student 29,Summer Term 2,CSE999B,Distance Course in CSE,1,S,,
1087,Student 29,Semester 5,HSS204*,Introduction to Psychology,4,B,7.2,6.44
1088,Student 29,Semester 1,COM101,Communication Skills,4,B,7.0,7.0
1089,Student 29,Semester 4,CSE322,Theory of Computation,4,F,4.7,6.24
1090,Student 29,Semester 5,CSE345,Foundations of Computer Security,4,B,7.2,6.44
1091,Student 29,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,4.7,6.24
1092,Student 29,Semester 4,COM301A,Technical Communication,2,B,4.7,6.24
1093,Student 29,Semester 4,ESC205A,Environmental Sciences,2,B-,4.7,6.24
1094,Student 29,Semester 4,CSE232,Computer Networks,4,C-,4.7,6.24
1095,Student 29,Semester 6,DES302,Animations and Graphics,4,A+,8.6,6.81
1096,Student 29,Semester 3,ECE250,Signals & Systems,4,C,6.2,6.47
1097,Student 29,Semester 1,CSE111,Digital Circuits,4,B-,7.0,7.0
1098,Student 29,Semester 5,FIN402,Valuation and Portfolio Management,4,B-,7.2,6.44
1099,Student 29,Semester 8,DES399,Independent Project,4,A-,9.0,7.31
1100,Student 29,Semester 2,CSE102,Data Structures and Algorithms,4,C-,6.2,6.6
1101,Student 29,Semester 6,FIN401,Foundations of Finance ,4,B,8.6,6.81
1102,Student 29,Semester 1,CSE131,System Management,4,B-,7.0,7.0
1103,Student 29,Semester 5,CSE535,Mobile Computing,4,B-,7.2,6.44
1104,Student 29,Semester 1,MTH100,Maths I,4,C,7.0,7.0
1105,Student 29,Semester 6,HSS216*,Positive Psychology,4,A-,8.6,6.81
1106,Student 29,Semester 2,MTH201,Probability and Statistics ,4,C-,6.2,6.6
1107,Student 29,Semester 2,CSE112,Computer Organisation,4,C,6.2,6.6
1108,Student 29,Semester 8,CSE563,Multimedia Computing and Applications,4,B,9.0,7.31
1109,Student 29,Semester 6,CSE565,Software Defined Networking,4,B,8.6,6.81
1110,Student 29,Semester 5,CSE506,Data Mining,4,C,7.2,6.44
1111,Student 29,Semester 1,CSE101,Introduction to Programming,4,B-,7.0,7.0
1112,Student 29,Semester 8,SOC201,Introduction to Sociology/Anthropology,4,A-,9.0,7.31
1113,Student 29,Semester 6,CSE501,Designing Human-Centered Systems,4,B,8.6,6.81
1114,Student 29,Semester 3,CSE121,Discrete Mathematics,4,D,6.2,6.47
1115,Student 29,Semester 8,MGT310,Effective Supply Chain Management for E-Commerce Businesses,4,A,9.0,7.31
1116,Student 29,Semester 2,DES130,Introduction to Engineering Design,4,B-,6.2,6.6
1117,Student 29,Semester 8,CSE999A2,Distance Course in CSE,2,S,9.0,7.31
1118,Student 29,Semester 3,CSE201,Advanced Programming,4,C,6.2,6.47
1119,Student 29,Semester 3,CSE231,Operating Systems ,4,B-,6.2,6.47
1120,Student 29,Semester 7,DES511,Design Perspectives and Processes,4,A-,8.2,7.01
1121,Student 29,Semester 4,CSE202,Fundamentals of Database Systems,4,C-,4.7,6.24
1122,Student 29,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,B,6.2,6.6
1123,Student 29,Semester 3,HSS101*,Technology and Society,4,B,6.2,6.47
1124,Student 29,Semester 7,CSE648,Privacy and Security in Online Social Media,4,A-,8.2,7.01
1125,Student 30,Semester 4,CSE232,Computer Networks,4,F,4.4,5.57
1126,Student 30,Semester 2,DES130,Introduction to Engineering Design,4,C,4.4,5.88
1127,Student 30,Summer Term 4,CSE200A,Competitive Programming,2,I,,
1128,Student 30,Summer Term 2,CSE102,Data Structures and Algorithms,4,F,4.5,5.67
1129,Student 30,Semester 2,CSE112,Computer Organisation,4,C-,4.4,5.88
1130,Student 30,Semester 7,CSE640,Collaborative Filtering,4,D,4.83,5.86
1131,Student 30,Semester 5,CSE535,Mobile Computing,4,C,5.56,5.84
1132,Student 30,Semester 7,CSE232,Computer Networks,4,F,4.83,5.86
1133,Student 30,Semester 6,CSE508,Information Retrieval,4,B-,5.8,6.0
1134,Student 30,Semester 5,HSS221*,Many Delhis: The Politics of Identity and Difference,4,B,5.56,5.84
1135,Student 30,Semester 5,CSE576,Smart Sensing for Internet of Things,4,C-,5.56,5.84
1136,Student 30,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.4,5.88
1137,Student 30,Summer Term 4,SSH999B,Distance Course in SSH,1,S,,
1138,Student 30,Semester 6,CSE499,BTech Project,4,A-,5.8,6.0
1139,Student 30,Summer Term 2,ENT403,Starting a Venture,4,B-,4.5,5.67
1140,Student 30,Semester 3,CSE201,Advanced Programming,4,D,3.4,5.45
1141,Student 30,Semester 3,CSE121,Discrete Mathematics,4,F,3.4,5.45
1142,Student 30,Semester 3,CSE231,Operating Systems ,4,F,3.4,5.45
1143,Student 30,Semester 5,CSE343,Machine Learning,4,W,5.56,5.84
1144,Student 30,Semester 8,CSE563,Multimedia Computing and Applications,4,C,5.36,5.9
1145,Student 30,Summer Term 4,CSE999C,Distance Course in CSE,3,S,,
1146,Student 30,Semester 8,CSE570,Virtual Reality,4,C,5.36,5.9
1147,Student 30,Semester 8,SSH217,Indian Poetry Through The Ages,2,A-,5.36,5.9
1148,Student 30,Summer Term 4,MGT999A,Distance Course in Management,2,S,,
1149,Student 30,Semester 8,FIN402,Valuation and Portfolio Management,4,D,5.36,5.9
1150,Student 30,Semester 4,CSE202,Fundamentals of Database Systems,4,C,4.4,5.57
1151,Student 30,Semester 3,ECE250,Signals & Systems,4,D,3.4,5.45
1152,Student 30,Semester 6,FIN401,Foundations of Finance ,4,C,5.8,6.0
1153,Student 30,Summer Term 3,CSE102,Data Structures and Algorithms,4,C-,5.5,5.96
1154,Student 30,Semester 5,ENT401,Entrepreneurship as a Career,2,B,5.56,5.84
1155,Student 30,Semester 5,CSE506,Data Mining,4,F,5.56,5.84
1156,Student 30,Semester 4,MTH303,Graph Theory,4,F,4.4,5.57
1157,Student 30,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,4.4,5.57
1158,Student 30,Semester 4,ESC205A,Environmental Sciences,2,B,4.4,5.57
1159,Student 30,Semester 6,MTH201,Probability and Statistics ,4,C-,5.8,6.0
1160,Student 30,Semester 1,COM101,Communication Skills,4,B-,5.8,5.8
1161,Student 30,Semester 7,CSE499,BTech Project,4,A-,4.83,5.86
1162,Student 30,Semester 1,CSE111,Digital Circuits,4,C,5.8,5.8
1163,Student 30,Semester 7,CSE121,Discrete Mathematics,4,D,4.83,5.86
1164,Student 30,Semester 4,COM301A,Technical Communication,2,B,4.4,5.57
1165,Student 30,Summer Term 3,MSC200,Domain Study and Solution Prototyping,4,C,5.5,5.96
1166,Student 30,Semester 1,CSE131,System Management,4,C,5.8,5.8
1167,Student 30,Semester 2,MTH201,Probability and Statistics ,4,F,4.4,5.88
1168,Student 30,Semester 6,CSE999A,Distance Course in CSE,2,S,5.8,6.0
1169,Student 30,Semester 7,CSE643,Artificial Intelligence,4,D,4.83,5.86
1170,Student 30,Semester 1,MTH100,Maths I,4,D,5.8,5.8
1171,Student 30,Semester 7,HSS204*,Introduction to Psychology,4,C,4.83,5.86
1172,Student 30,Semester 1,CSE101,Introduction to Programming,4,C,5.8,5.8
1173,Student 30,Semester 8,CSE231,Operating Systems ,4,F,5.36,5.9
1174,Student 30,Semester 2,HSS205*,Introduction to Sociology,4,B-,4.4,5.88
1175,Student 30,Semester 8,PSY202,Positive Psychology,4,B-,5.36,5.9
1176,Student 30,Semester 3,ECO301,Introduction to Economic Analysis,4,C-,3.4,5.45
1177,Student 30,Semester 6,CSE102,Data Structures and Algorithms,4,F,5.8,6.0
1178,Student 31,Semester 1,CSE111,Digital Circuits,4,C,6.2,6.2
1179,Student 31,Semester 1,MTH100,Maths I,4,C-,6.2,6.2
1180,Student 31,Semester 2,CSE112,Computer Organisation,4,D,4.8,5.89
1181,Student 31,Semester 4,MTH303,Graph Theory,4,D,4.4,6.06
1182,Student 31,Semester 5,CSE506,Data Mining,4,D,5.45,5.91
1183,Student 31,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,6.25,5.85
1184,Student 31,Semester 7,ESC999A,Distance Course in ESC,2,S,5.8,5.8
1185,Student 31,Semester 2,CSE102,Data Structures and Algorithms,4,F,4.8,5.89
1186,Student 31,Semester 3,CSE231,Operating Systems ,4,B,6.4,6.07
1187,Student 31,Semester 8,BIO531,Introduction to Mathematical Biology,4,B-,6.25,5.85
1188,Student 31,Semester 3,CSE121,Discrete Mathematics,4,C,6.4,6.07
1189,Student 31,Semester 4,CSE232,Computer Networks,4,F,4.4,6.06
1190,Student 31,Semester 2,MTH201,Probability and Statistics ,4,C-,4.8,5.89
1191,Student 31,Semester 4,COM301A,Technical Communication,2,B-,4.4,6.06
1192,Student 31,Semester 7,CSE232,Computer Networks,4,D,5.8,5.8
1193,Student 31,Semester 7,CSE648,Privacy and Security in Online Social Media,4,C-,5.8,5.8
1194,Student 31,Semester 7,CSE340*,Image Analysis ,4,C,5.8,5.8
1195,Student 31,Semester 9,CSE999B2,Distance Course in CSE,1,,,
1196,Student 31,Semester 3,CSE201,Advanced Programming,4,B-,6.4,6.07
1197,Student 31,Semester 5,HSS221*,Many Delhis: The Politics of Identity and Difference,4,B-,5.45,5.91
1198,Student 31,Semester 6,CSE202,Fundamentals of Database Systems,4,D,5.36,5.8
1199,Student 31,Semester 9,CSE999B3,Distance Course in CSE,1,,,
1200,Student 31,Semester 6,HSS226A*,Indian Poetry Through The Ages,2,B-,5.36,5.8
1201,Student 31,Semester 5,ENT401,Entrepreneurship as a Career,2,C,5.45,5.91
1202,Student 31,Semester 4,ESC205A,Environmental Sciences,2,B-,4.4,6.06
1203,Student 31,Semester 6,CSE102,Data Structures and Algorithms,4,B-,5.36,5.8
1204,Student 31,Semester 1,CSE101,Introduction to Programming,4,B-,6.2,6.2
1205,Student 31,Semester 6,HSS228*,Introduction to Digital Anthroplogy,4,B-,5.36,5.8
1206,Student 31,Semester 3,ECO301,Introduction to Economic Analysis,4,C-,6.4,6.07
1207,Student 31,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,4.4,6.06
1208,Student 31,Semester 1,COM101,Communication Skills,4,B-,6.2,6.2
1209,Student 31,Semester 5,FIN402,Valuation and Portfolio Management,4,B,5.45,5.91
1210,Student 31,Semester 2,DES130,Introduction to Engineering Design,4,B-,4.8,5.89
1211,Student 31,Summer Term 4,CSE999C,Distance Course in CSE,3,X,,
1212,Student 31,Semester 5,PHY301,Physics,4,D,5.45,5.91
1213,Student 31,Semester 5,CSE546,Applied Cryptography,4,D,5.45,5.91
1214,Student 31,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,C,4.8,5.89
1215,Student 31,Semester 8,SSH121,Introduction to Philosophy,4,B-,6.25,5.85
1216,Student 31,Semester 4,CSE202,Fundamentals of Database Systems,4,F,4.4,6.06
1217,Student 31,Semester 1,CSE131,System Management,4,C,6.2,6.2
1218,Student 31,Semester 7,HSS204*,Introduction to Psychology,4,B-,5.8,5.8
1219,Student 31,Semester 6,FIN401,Foundations of Finance ,4,D,5.36,5.8
1220,Student 31,Semester 6,CSE507,Database System Implementation,4,D,5.36,5.8
1221,Student 31,Semester 8,CSE999A,Distance Course in CSE,2,S,6.25,5.85
1222,Student 31,Semester 8,CSE535,Mobile Computing,4,D,6.25,5.85
1223,Student 31,Semester 3,MTH203,Maths III,4,C,6.4,6.07
1224,Student 31,Semester 7,DES303*,Non Linear Editing,4,B-,5.8,5.8
1225,Student 32,Semester 2,CSE112,Computer Organisation,4,C-,5.0,5.2
1226,Student 32,Semester 8,BIO531,Introduction to Mathematical Biology,4,B,7.0,6.3
1227,Student 32,Semester 3,MTH203,Maths III,4,C-,6.0,5.55
1228,Student 32,Semester 7,HSS204*,Introduction to Psychology,4,B-,5.67,6.22
1229,Student 32,Semester 5,HSS202*,Perspectives on Knowledge,4,B-,6.6,5.92
1230,Student 32,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,6.3,5.73
1231,Student 32,Semester 2,DES130,Introduction to Engineering Design,4,B-,5.0,5.2
1232,Student 32,Semester 7,ENT401,Entrepreneurship as a Career,2,B-,5.67,6.22
1233,Student 32,Semester 3,CSE201,Advanced Programming,4,B-,6.0,5.55
1234,Student 32,Semester 5,CSE506,Data Mining,4,C-,6.6,5.92
1235,Student 32,Semester 7,BIO562,Stochastic Simulation and Systems Biology,4,F,5.67,6.22
1236,Student 32,Semester 8,FIN402,Valuation and Portfolio Management,4,D,7.0,6.3
1237,Student 32,Semester 1,MTH100,Maths I,4,D,5.4,5.4
1238,Student 32,Semester 1,COM101,Communication Skills,4,B-,5.4,5.4
1239,Student 32,Semester 7,CSE340*,Image Analysis ,4,C-,5.67,6.22
1240,Student 32,Semester 4,MTH303,Graph Theory,4,D,6.3,5.73
1241,Student 32,Semester 6,CSE501,Designing Human-Centered Systems,4,B-,6.22,6.03
1242,Student 32,Semester 2,MTH201,Probability and Statistics ,4,D,5.0,5.2
1243,Student 32,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,5.67,6.22
1244,Student 32,Semester 4,ESC205A,Environmental Sciences,2,B-,6.3,5.73
1245,Student 32,Semester 4,COM301A,Technical Communication,2,B,6.3,5.73
1246,Student 32,Summer Term 1,CSE200A,Competitive Programming,2,B,8.0,5.33
1247,Student 32,Semester 5,CSE345,Foundations of Computer Security,4,B-,6.6,5.92
1248,Student 32,Semester 4,CSE232,Computer Networks,4,B-,6.3,5.73
1249,Student 32,Semester 8,MGT999A,Distance Course in Management,2,X,7.0,6.3
1250,Student 32,Semester 3,ECO301,Introduction to Economic Analysis,4,C,6.0,5.55
1251,Student 32,Semester 2,CSE102,Data Structures and Algorithms,4,D,5.0,5.2
1252,Student 32,Semester 2,HSS205*,Introduction to Sociology,4,C-,5.0,5.2
1253,Student 32,Semester 6,CSE565,Software Defined Networking,4,C,6.22,6.03
1254,Student 32,Semester 1,CSE111,Digital Circuits,4,D,5.4,5.4
1255,Student 32,Semester 8,DES512,Game Design & Development,4,A-,7.0,6.3
1256,Student 32,Semester 5,CSE535,Mobile Computing,4,B,6.6,5.92
1257,Student 32,Semester 1,CSE101,Introduction to Programming,4,C,5.4,5.4
1258,Student 32,Semester 6,HSS216*,Positive Psychology,4,C,6.22,6.03
1259,Student 32,Semester 3,CSE231,Operating Systems ,4,B,6.0,5.55
1260,Student 32,Semester 8,CSE999A,Distance Course in CSE,2,X,7.0,6.3
1261,Student 32,Semester 6,CSE352,Security Engineering,4,W,6.22,6.03
1262,Student 32,Semester 6,HSS226A*,Indian Poetry Through The Ages,2,C,6.22,6.03
1263,Student 32,Summer Term 2,CSE401A,Competitive Programming-II,2,B-,7.0,5.76
1264,Student 32,Semester 3,CSE121,Discrete Mathematics,4,D,6.0,5.55
1265,Student 32,Semester 1,CSE131,System Management,4,C,5.4,5.4
1266,Student 32,Semester 5,CSE503,Program Analysis,4,C,6.6,5.92
1267,Student 32,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,6.3,5.73
1268,Student 32,Semester 8,CSE524,Theory of Modern Cryptography,4,B-,7.0,6.3
1269,Student 32,Summer Term 3,CSE399,Independent Project,4,A,10.0,6.24
1270,Student 32,Semester 6,CSE502,Foundations of Parallel Programming,4,C,6.22,6.03
1271,Student 33,Semester 5,CSE576,Smart Sensing for Internet of Things,4,C,8.0,6.87
1272,Student 33,Semester 4,ECE240,Principles of Communication Systems,4,C,6.0,6.53
1273,Student 33,Semester 6,CSE565,Software Defined Networking,4,W,8.88,7.17
1274,Student 33,Semester 3,ECE250,Signals & Systems,4,C,6.2,6.38
1275,Student 33,Semester 8,CSE499,BTech Project,4,A-,9.25,7.4
1276,Student 33,Semester 6,BIO532,Network Biology,4,B,8.88,7.17
1277,Student 33,Semester 6,BIO506,Stochastic Simulations in System Biology and Biophysics,4,A-,8.88,7.17
1278,Student 33,Semester 2,CSE102,Data Structures and Algorithms,4,F,5.8,6.5
1279,Student 33,Semester 8,CSE563,Multimedia Computing and Applications,4,A,9.25,7.4
1280,Student 33,Semester 8,CSE570,Virtual Reality,4,W,9.25,7.4
1281,Student 33,Semester 8,SOC201,Introduction to Sociology/Anthropology,4,A,9.25,7.4
1282,Student 33,Semester 6,HSS226A*,Indian Poetry Through The Ages,2,A+,8.88,7.17
1283,Student 33,Semester 6,HSS203A*,Introduction to Study of Literature,2,A-,8.88,7.17
1284,Student 33,Summer Term 2,CSE999B,Distance Course in CSE,1,S,7.0,6.56
1285,Student 33,Semester 2,HSS208*,Theory and Practice of Engineering Ethics,4,A-,5.8,6.5
1286,Student 33,Semester 4,CSE202,Fundamentals of Database Systems,4,B,6.0,6.53
1287,Student 33,Semester 5,HSS221*,Many Delhis: The Politics of Identity and Difference,4,A-,8.0,6.87
1288,Student 33,Semester 8,CSE501,Designing Human-Centered Systems,4,B,9.25,7.4
1289,Student 33,Semester 5,CSE101,Introduction to Programming,4,B,8.0,6.87
1290,Student 33,Semester 6,CSE508,Information Retrieval,4,A-,8.88,7.17
1291,Student 33,Semester 3,ECO301,Introduction to Economic Analysis,4,C,6.2,6.38
1292,Student 33,Semester 7,CSE556,Natural Language Processing,4,B-,7.09,7.18
1293,Student 33,Semester 2,DES130,Introduction to Engineering Design,4,C-,5.8,6.5
1294,Student 33,Semester 7,CSE499,BTech Project,4,A-,7.09,7.18
1295,Student 33,Semester 5,CSE535,Mobile Computing,4,B-,8.0,6.87
1296,Student 33,Semester 5,CSE506,Data Mining,4,A,8.0,6.87
1297,Student 33,Semester 3,CSE201,Advanced Programming,4,B-,6.2,6.38
1298,Student 33,Semester 1,CSE101,Introduction to Programming,4,F,5.4,6.25
1299,Student 33,Semester 3,CSE121,Discrete Mathematics,4,C-,6.2,6.38
1300,Student 33,Semester 3,CSE231,Operating Systems ,4,B-,6.2,6.38
1301,Student 33,Semester 2,MTH201,Probability and Statistics ,4,C,5.8,6.5
1302,Student 33,Semester 2,CSE112,Computer Organisation,4,B-,5.8,6.5
1303,Student 33,Semester 7,CSE340*,Image Analysis ,4,C,7.09,7.18
1304,Student 33,Semester 1,MTH100,Maths I,4,D,5.4,6.25
1305,Student 33,Semester 8,CSE999A,Distance Course in CSE,2,S,9.25,7.4
1306,Student 33,Semester 1,CSE131,System Management,4,B-,5.4,6.25
1307,Student 33,Semester 4,COM301A,Technical Communication,2,A,6.0,6.53
1308,Student 33,Summer Term 3,MSC200,Domain Study and Solution Prototyping,4,B,8.0,7.2
1309,Student 33,Semester 1,CSE111,Digital Circuits,4,C-,5.4,6.25
1310,Student 33,Semester 1,COM101,Communication Skills,4,A-,5.4,6.25
1311,Student 33,Semester 7,HSS223A*,Introduction to Poetry,2,A,7.09,7.18
1312,Student 33,Semester 7,CSE232,Computer Networks,4,B-,7.09,7.18
1313,Student 33,Semester 7,CSE643,Artificial Intelligence,4,C-,7.09,7.18
1314,Student 33,Semester 4,CSE232,Computer Networks,4,F,6.0,6.53
1315,Student 33,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,6.0,6.53
