SN.,Roll No,Batch / Term Code,Course Code,Course,Credit,Grade,SPI,CPI
699,Student 22,Semester 4,HSS206*,Introduction to Film Studies,4,A-,8.4,8.75
700,Student 22,Semester 8,HSS203*,Introduction to the study of Literature,4,B,8.0,8.39
701,Student 22,Semester 3,CSE201,Advanced Programming,4,B,7.4,8.87
702,Student 22,Semester 5,CSE399,Independent Project,4,C,7.0,8.35
703,Student 22,Semester 3,ESC203*,Signal and Systems,4,B-,7.4,8.87
704,Student 22,Semester 1,CSE101,Introduction to Programming,4,A,9.8,9.8
705,Student 22,Semester 5,CSE300,Software Engineering ,4,B,7.0,8.35
706,Student 22,Semester 3,CSE231,Operating Systems ,4,B-,7.4,8.87
707,Student 22,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,8.4,8.75
708,Student 22,Semester 5,CSE320,Advanced Algorithms ,4,B,7.0,8.35
709,Student 22,Semester 7,CSE648,Privacy and Security in Online Social Media,4,B,8.33,8.44
710,Student 22,Semester 4,CSE232,Computer Networks,4,B-,8.4,8.75
711,Student 22,Semester 6,CSE522,Verification of Reactive Systems,4,B,9.0,8.45
712,Student 22,Semester 3,COM201,Critical Reading,4,A-,7.4,8.87
713,Student 22,Semester 1,CSE131,System Management,4,A,9.8,9.8
714,Student 22,Semester 8,CSE508,Information Retrieval,4,B-,8.0,8.39
715,Student 22,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.4,8.75
716,Student 22,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,9.4,9.6
717,Student 22,Semester 6,COM301,Technical Communication,4,A,9.0,8.45
718,Student 23,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.2,6.79
719,Student 23,Semester 8,HSS203*,Introduction to the study of Literature,4,B,7.3,7.21
720,Student 23,Semester 8,CSE500A,Secure Coding,2,C-,7.3,7.21
721,Student 23,Semester 8,CSE602,Program Optimization,4,B,7.3,7.21
722,Student 23,Semester 3,CSE231,Operating Systems ,4,B-,7.2,6.64
723,Student 23,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,7.2,6.79
724,Student 23,Semester 4,HSS206*,Introduction to Film Studies,4,A-,7.2,6.79
725,Student 23,Semester 9,HSS211*,Theatre Appreciation,4,B,7.25,7.21
726,Student 23,Semester 9,DES303*,Non Linear Editing,4,A-,7.25,7.21
727,Student 23,Semester 3,ESC201,Transducer And Signal Conditioning,4,B,7.2,6.64
728,Student 23,Semester 5,CSE506,Data Mining,4,A,7.4,6.92
729,Student 23,Semester 8,CSE398A,Independent Study,2,F,7.3,7.21
730,Student 23,Semester 1,CSE111,Digital Circuits,4,B,6.8,6.8
731,Student 23,Semester 1,CSE131,System Management,4,C,6.8,6.8
732,Student 23,Semester 5,ECO301,Introduction to Economic Analysis,4,B-,7.4,6.92
733,Student 23,Semester 2,CSE112,Computer Organisation,4,F,5.0,6.33
734,Student 23,Semester 9,CSE507,Database System Implementation,4,C-,7.25,7.21
735,Student 23,Semester 6,HSS204*,Introduction to Psychology,4,B,7.91,7.1
736,Student 23,Semester 4,CSE232,Computer Networks,4,C-,7.2,6.79
737,Student 23,Semester 9,CSE345,Foundations of Computer Security,4,B-,7.25,7.21
738,Student 23,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B-,7.2,6.79
739,Student 23,Semester 1,CSE101,Introduction to Programming,4,A-,6.8,6.8
740,Student 23,Semester 8,ESC205,Environmental Sciences,4,A-,7.3,7.21
741,Student 23,Semester 1,CSE121,Discrete Mathematics,4,C,6.8,6.8
742,Student 23,Semester 2,CSE102,Data Structures and Algorithms,4,B,5.0,6.33
743,Student 23,Semester 5,CSE501,Designing Human-Centered Systems,4,B,7.4,6.92
744,Student 23,Semester 5,CSE535,Mobile Computing,4,D,7.4,6.92
745,Student 23,Semester 6,COM333,Organisational Behavior,2,A-,7.91,7.1
746,Student 23,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,5.0,6.33
747,Student 23,Semester 5,CSE300,Software Engineering ,4,B,7.4,6.92
748,Student 23,Semester 2,HSS101*,Technology and Society,4,D,5.0,6.33
749,Student 23,Semester 6,CSE112,Computer Organisation,4,A-,7.91,7.1
750,Student 23,Semester 6,MTH202,Maths : Algebra,4,C,7.91,7.1
751,Student 23,Semester 6,COM301,Technical Communication,4,B-,7.91,7.1
752,Student 23,Semester 3,MTH201,Probability and Statistics ,4,C,7.2,6.64
753,Student 23,Semester 2,CSE122*,Theory of Computation,4,D,5.0,6.33
754,Student 23,Semester 1,COM101,Communication Skills,4,C-,6.8,6.8
755,Student 23,Semester 8,CSE530,Distributed Systems,4,B,7.3,7.21
756,Student 23,Semester 6,PHY302,Semiconductors and Optics,4,A-,7.91,7.1
757,Student 23,Semester 3,COM201,Critical Reading,4,B-,7.2,6.64
758,Student 23,Semester 3,CSE201,Advanced Programming,4,B,7.2,6.64
759,Student 24,Semester 1,COM101,Communication Skills,4,B,8.8,8.8
760,Student 24,Semester 5,CSE535,Mobile Computing,4,B,8.91,8.82
761,Student 24,Semester 4,CSE222,Analysis and Design of Algorithms,4,B,8.0,8.8
762,Student 24,Semester 2,CSE112,Computer Organisation,4,B,9.2,9.0
763,Student 24,Semester 3,CSE201,Advanced Programming,4,A,9.2,9.07
764,Student 24,Semester 3,CSE231,Operating Systems ,4,A-,9.2,9.07
765,Student 24,Semester 3,MTH201,Probability and Statistics ,4,B,9.2,9.07
766,Student 24,Semester 7,CSE693B,Special Topics in Test Engineering,2,A-,9.0,8.99
767,Student 24,Semester 7,HSS203*,Introduction to the study of Literature,4,A-,9.0,8.99
768,Student 24,Semester 5,CSE506,Data Mining,4,B,8.91,8.82
769,Student 24,Semester 1,CSE131,System Management,4,B,8.8,8.8
770,Student 24,Semester 5,CSE546,Applied Cryptography,4,B,8.91,8.82
771,Student 24,Semester 7,ECO303,Economics of Information and IT,4,A,9.0,8.99
772,Student 24,Semester 1,CSE101,Introduction to Programming,4,A,8.8,8.8
773,Student 24,Semester 5,CSE399A,Independent Project,2,A,8.91,8.82
774,Student 24,Semester 2,CSE102,Data Structures and Algorithms,4,A,9.2,9.0
775,Student 24,Semester 3,ESC201,Transducer And Signal Conditioning,4,A-,9.2,9.07
776,Student 24,Semester 3,COM201,Critical Reading,4,A,9.2,9.07
777,Student 24,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.0,8.8
778,Student 24,Semester 8,HSS213*,Issues in Contemporary World,4,A,8.86,8.97
779,Student 24,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,A,8.86,8.97
780,Student 24,Semester 1,CSE121,Discrete Mathematics,4,A,8.8,8.8
781,Student 24,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B-,8.0,8.8
782,Student 24,Semester 4,CSE232,Computer Networks,4,A-,8.0,8.8
783,Student 24,Semester 8,CSE531,Multiagent Systems,4,B,8.86,8.97
784,Student 24,Semester 8,CSE342*,Pattern Recognition,4,B,8.86,8.97
785,Student 24,Semester 7,CSE340*,Image Analysis ,4,A-,9.0,8.99
786,Student 24,Semester 6,COM301,Technical Communication,4,A,9.8,8.98
787,Student 24,Semester 6,HSS206*,Introduction to Film Studies,4,A,9.8,8.98
788,Student 24,Semester 2,CSE122*,Theory of Computation,4,A,9.2,9.0
789,Student 24,Semester 5,CSE300,Software Engineering ,4,A,8.91,8.82
790,Student 24,Semester 6,CSE499,BTech Project,4,A,9.8,8.98
791,Student 24,Semester 5,ECO301,Introduction to Economic Analysis,4,A,8.91,8.82
792,Student 24,Semester 2,HSS101*,Technology and Society,4,A-,9.2,9.0
793,Student 24,Semester 6,CSE734,Advance Topics in Mobile Computing,4,A,9.8,8.98
794,Student 24,Semester 1,CSE111,Digital Circuits,4,B,8.8,8.8
795,Student 24,Semester 4,HSS204*,Introduction to Psychology,4,B,8.0,8.8
796,Student 24,Semester 6,CSE337,Embedded Systems,4,A-,9.8,8.98
797,Student 24,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,A-,9.2,9.0
798,Student 24,Semester 7,MTH303,Graph Theory,4,B,9.0,8.99
799,Student 25,Semester 7,HSS203*,Introduction to the study of Literature,4,B,7.0,7.55
800,Student 25,Semester 2,CSE102,Data Structures and Algorithms,4,B-,5.6,6.6
801,Student 25,Semester 6,CSE330,Distributed Systems ,4,A-,8.33,7.64
802,Student 25,Semester 2,HSS202*,Perspectives on Knowledge,4,C-,5.6,6.6
803,Student 25,Semester 1,CSE101,Introduction to Programming,4,A-,7.6,7.6
804,Student 25,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C,5.6,6.6
805,Student 25,Semester 7,COM301,Technical Communication,4,B,7.0,7.55
806,Student 25,Semester 6,HSS208*,Theory and Practice of Engineering Ethics,4,B,8.33,7.64
807,Student 25,Semester 4,CSE232,Computer Networks,4,B,8.4,7.35
808,Student 25,Semester 5,CSE546,Applied Cryptography,4,B-,8.4,7.56
809,Student 25,Semester 5,ECO301,Introduction to Economic Analysis,4,A,8.4,7.56
810,Student 25,Semester 7,CSE340*,Image Analysis ,4,B,7.0,7.55
811,Student 25,Semester 2,CSE122*,Theory of Computation,4,C,5.6,6.6
812,Student 25,Semester 5,CSE300,Software Engineering ,4,A,8.4,7.56
813,Student 25,Semester 3,MTH201,Probability and Statistics ,4,C-,7.8,7.0
814,Student 25,Semester 4,CSE222,Analysis and Design of Algorithms,4,A-,8.4,7.35
815,Student 25,Semester 3,CSE231,Operating Systems ,4,A-,7.8,7.0
816,Student 25,Semester 5,CSE506,Data Mining,4,B-,8.4,7.56
817,Student 25,Semester 3,CSE201,Advanced Programming,4,A,7.8,7.0
818,Student 25,Semester 4,HSS204*,Introduction to Psychology,4,B,8.4,7.35
819,Student 25,Semester 6,CSE440,Intelligent Systems 1,4,B,8.33,7.64
820,Student 25,Semester 1,CSE131,System Management,4,A-,7.6,7.6
821,Student 25,Semester 8,CSE501,Designing Human-Centered Systems,4,A-,8.6,7.68
822,Student 25,Semester 5,CSE535,Mobile Computing,4,B,8.4,7.56
823,Student 25,Semester 1,COM101,Communication Skills,4,B,7.6,7.6
824,Student 25,Semester 8,ESC205,Environmental Sciences,4,B,8.6,7.68
825,Student 25,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,7.8,7.0
826,Student 25,Semester 7,ECO303,Economics of Information and IT,4,B-,7.0,7.55
827,Student 25,Semester 8,CSE401A*,Competitive Programming,2,A,8.6,7.68
828,Student 25,Semester 8,HSS214*,Indian Society,4,A-,8.6,7.68
829,Student 25,Semester 6,CSE538*,Ad-hoc Wireless Networks,4,W,8.33,7.64
830,Student 25,Semester 4,CSE202,Fundamentals of Database Systems,4,A-,8.4,7.35
831,Student 25,Semester 1,CSE121,Discrete Mathematics,4,C,7.6,7.6
832,Student 25,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,A+,8.6,7.68
833,Student 25,Semester 1,CSE111,Digital Circuits,4,C,7.6,7.6
834,Student 25,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,8.4,7.35
835,Student 25,Semester 8,ECO302,Applied Econometric Analysis,4,B-,8.6,7.68
836,Student 25,Semester 2,CSE112,Computer Organisation,4,D,5.6,6.6
837,Student 25,Semester 7,CSE640,Collaborative Filtering,4,D,7.0,7.55
838,Student 25,Semester 3,COM201,Critical Reading,4,A-,7.8,7.0
839,Student 26,Semester 4,HSS204*,Introduction to Psychology,4,B-,7.0,7.05
840,Student 26,Semester 8,HSS214*,Indian Society,4,B,7.56,7.16
841,Student 26,Semester 1,COM101,Communication Skills,4,C,6.6,6.6
842,Student 26,Semester 2,CSE102,Data Structures and Algorithms,4,B,6.8,6.7
843,Student 26,Semester 3,CSE201,Advanced Programming,4,A,7.8,7.07
844,Student 26,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,C,7.0,7.05
845,Student 26,Semester 3,COM201,Critical Reading,4,A-,7.8,7.07
846,Student 26,Semester 1,CSE111,Digital Circuits,4,B,6.6,6.6
847,Student 26,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,7.0,7.05
848,Student 26,Semester 1,CSE131,System Management,4,B-,6.6,6.6
849,Student 26,Semester 6,COM333,Organisational Behavior,2,A-,7.44,7.1
850,Student 26,Semester 6,HSS206*,Introduction to Film Studies,4,C,7.44,7.1
851,Student 26,Semester 5,CSE506,Data Mining,4,B-,7.0,7.04
852,Student 26,Semester 1,CSE101,Introduction to Programming,4,C,6.6,6.6
853,Student 26,Semester 6,CSE330,Distributed Systems ,4,B-,7.44,7.1
854,Student 26,Semester 5,CSE546,Applied Cryptography,4,C-,7.0,7.04
855,Student 26,Semester 2,HSS101*,Technology and Society,4,B-,6.8,6.7
856,Student 26,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B-,7.13,7.1
857,Student 26,Semester 8,CSE602,Program Optimization,4,C,7.56,7.16
858,Student 26,Semester 1,CSE121,Discrete Mathematics,4,C,6.6,6.6
859,Student 26,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,7.0,7.05
860,Student 26,Semester 8,CSE501,Designing Human-Centered Systems,4,A,7.56,7.16
861,Student 26,Semester 6,CSE337,Embedded Systems,4,B-,7.44,7.1
862,Student 26,Semester 5,CSE535,Mobile Computing,4,B,7.0,7.04
863,Student 26,Semester 2,CSE122*,Theory of Computation,4,C,6.8,6.7
864,Student 26,Semester 5,CSE300,Software Engineering ,4,B,7.0,7.04
865,Student 26,Semester 3,ESC201,Transducer And Signal Conditioning,4,C,7.8,7.07
866,Student 26,Semester 6,COM301,Technical Communication,4,A-,7.44,7.1
867,Student 26,Semester 8,ESC205,Environmental Sciences,4,B-,7.56,7.16
868,Student 26,Semester 5,CSE345,Foundations of Computer Security,4,B-,7.0,7.04
869,Student 26,Semester 4,CSE232,Computer Networks,4,B,7.0,7.05
870,Student 26,Semester 7,MTH303,Graph Theory,4,C,7.13,7.1
871,Student 26,Semester 7,ECO301,Introduction to Economic Analysis,4,B-,7.13,7.1
872,Student 26,Semester 7,CSE693B,Special Topics in Test Engineering,2,B,7.13,7.1
873,Student 26,Semester 3,MTH201,Probability and Statistics ,4,C-,7.8,7.07
874,Student 26,Semester 3,CSE231,Operating Systems ,4,A-,7.8,7.07
875,Student 26,Semester 2,CSE112,Computer Organisation,4,C,6.8,6.7
876,Student 26,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,C,7.56,7.16
877,Student 26,Semester 7,CSE511,Computer Architecture,4,B,7.13,7.1
878,Student 26,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B-,6.8,6.7
879,Student 27,Semester 8,CSE531,Multiagent Systems,4,D,7.0,6.0
880,Student 27,Semester 6,BIO505*,Introduction to Computational Neuroscience,4,C-,5.8,5.59
881,Student 27,Semester 5,CSE506,Data Mining,4,B-,5.8,5.55
882,Student 27,Semester 5,ECO301,Introduction to Economic Analysis,4,C-,5.8,5.55
883,Student 27,Semester 2,CSE102,Data Structures and Algorithms,4,C,4.4,5.29
884,Student 27,Semester 1,CSE101,Introduction to Programming,4,F,4.2,5.67
885,Student 27,Semester 2,CSE112,Computer Organisation,4,C-,4.4,5.29
886,Student 27,Semester 8,BIO303*,Introduction to Mathematical Biology,4,B,7.0,6.0
887,Student 27,Semester 4,CSE202,Fundamentals of Database Systems,4,C,5.6,5.47
888,Student 27,Semester 8,CSE501,Designing Human-Centered Systems,4,C,7.0,6.0
889,Student 27,Semester 7,PHY301,Physics,4,B-,7.09,5.85
890,Student 27,Semester 4,CSE222,Analysis and Design of Algorithms,4,C-,5.6,5.47
891,Student 27,Semester 4,CSE232,Computer Networks,4,C-,5.6,5.47
892,Student 27,Semester 2,CSE122*,Theory of Computation,4,D,4.4,5.29
893,Student 27,Summer Term 4,CSE999A,Distance Course in CSE,2,S,,
894,Student 27,Semester 6,COM301,Technical Communication,4,C,5.8,5.59
895,Student 27,Semester 8,PHY302,Semiconductors and Optics,4,B-,7.0,6.0
896,Student 27,Semester 4,HSS204*,Introduction to Psychology,4,B-,5.6,5.47
897,Student 27,Semester 2,HSS202*,Perspectives on Knowledge,4,F,4.4,5.29
898,Student 27,Semester 6,MTH202,Maths : Algebra,4,C-,5.8,5.59
899,Student 27,Semester 1,COM101,Communication Skills,4,C,4.2,5.67
900,Student 27,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C-,4.4,5.29
901,Student 27,Semester 3,MTH201,Probability and Statistics ,4,D,5.6,5.42
902,Student 27,Semester 6,HSS206*,Introduction to Film Studies,4,B-,5.8,5.59
903,Student 27,Semester 5,CSE300,Software Engineering ,4,B-,5.8,5.55
904,Student 27,Semester 5,CSE121,Discrete Mathematics,4,C-,5.8,5.55
905,Student 27,Semester 3,COM201,Critical Reading,4,B-,5.6,5.42
906,Student 27,Semester 5,CSE535,Mobile Computing,4,C-,5.8,5.55
907,Student 27,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,C-,5.6,5.47
908,Student 27,Semester 3,CSE231,Operating Systems ,4,D,5.6,5.42
909,Student 27,Semester 6,CSE694F,Multimedia Security,4,C,5.8,5.59
910,Student 27,Semester 7,HSS210*,History of Indian National Movement,4,A-,7.09,5.85
911,Student 27,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,7.09,5.85
912,Student 27,Semester 1,CSE111,Digital Circuits,4,D,4.2,5.67
913,Student 27,Semester 7,CSE693B,Special Topics in Test Engineering,2,B-,7.09,5.85
914,Student 27,Semester 7,CSE101,Introduction to Programming,4,C,7.09,5.85
915,Student 27,Semester 7,CSE340*,Image Analysis ,4,C,7.09,5.85
916,Student 27,Semester 7,CSE691B,Web Intelligence and Big Data,2,B-,7.09,5.85
917,Student 27,Semester 1,CSE121,Discrete Mathematics,4,F,4.2,5.67
918,Student 27,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,5.6,5.42
919,Student 27,Semester 3,CSE201,Advanced Programming,4,B,5.6,5.42
920,Student 27,Semester 1,CSE131,System Management,4,B-,4.2,5.67
921,Student 27,Semester 8,HSS213*,Issues in Contemporary World,4,A,7.0,6.0
922,Student 28,Semester 4,CSE232,Computer Networks,4,B,7.6,7.65
923,Student 28,Semester 5,CSE506,Data Mining,4,A,8.36,7.8
924,Student 28,Semester 3,COM201,Critical Reading,4,A,6.8,7.67
925,Student 28,Semester 1,CSE121,Discrete Mathematics,4,B,8.6,8.6
926,Student 28,Semester 7,CSE499,BTech Project,4,A,9.8,8.08
927,Student 28,Semester 4,CSE222,Analysis and Design of Algorithms,4,C,7.6,7.65
928,Student 28,Semester 7,CSE498,Undergraduate Research,4,A,9.8,8.08
929,Student 28,Semester 2,HSS101*,Technology and Society,4,A-,7.6,8.1
930,Student 28,Semester 4,HSS204*,Introduction to Psychology,4,B,7.6,7.65
931,Student 28,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B,7.6,8.1
932,Student 28,Semester 7,ENT401,Entrepreneurship as a Career,2,A-,9.8,8.08
933,Student 28,Semester 5,CSE694E,Introduction to Geospatial Data Management,2,B,8.36,7.8
934,Student 28,Semester 6,HSS205*,Introduction to Sociology,4,B,8.6,7.93
935,Student 28,Semester 6,COM301,Technical Communication,4,A,8.6,7.93
936,Student 28,Semester 2,CSE112,Computer Organisation,4,C,7.6,8.1
937,Student 28,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,7.6,7.65
938,Student 28,Semester 3,MTH201,Probability and Statistics ,4,D,6.8,7.67
939,Student 28,Semester 3,CSE231,Operating Systems ,4,B-,6.8,7.67
940,Student 28,Semester 1,COM101,Communication Skills,4,A,8.6,8.6
941,Student 28,Semester 1,CSE101,Introduction to Programming,4,B-,8.6,8.6
942,Student 28,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A,7.6,8.01
943,Student 28,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,6.8,7.67
944,Student 28,Semester 5,ECO301,Introduction to Economic Analysis,4,C,8.36,7.8
945,Student 28,Semester 8,CSE498,Undergraduate Research,4,B-,7.6,8.01
946,Student 28,Semester 5,CSE501,Designing Human-Centered Systems,4,A,8.36,7.8
947,Student 28,Semester 5,CSE300,Software Engineering ,4,B,8.36,7.8
948,Student 28,Semester 5,CSE535,Mobile Computing,4,B,8.36,7.8
949,Student 28,Semester 8,CSE401A*,Competitive Programming,2,B,7.6,8.01
950,Student 28,Semester 8,CSE499,BTech Project,4,A+,7.6,8.01
951,Student 28,Semester 4,CSE202,Fundamentals of Database Systems,4,B,7.6,7.65
952,Student 28,Semester 6,CSE508,Information Retrieval,4,B-,8.6,7.93
953,Student 28,Semester 2,CSE122*,Theory of Computation,4,B,7.6,8.1
954,Student 28,Semester 8,CSE530,Distributed Systems,4,B,7.6,8.01
955,Student 28,Semester 2,CSE102,Data Structures and Algorithms,4,B-,7.6,8.1
956,Student 28,Semester 3,CSE201,Advanced Programming,4,B,6.8,7.67
957,Student 28,Semester 6,CSE499A,BTech Project,8,A-,8.6,7.93
958,Student 28,Semester 8,CSE602,Program Optimization,4,D,7.6,8.01
959,Student 28,Semester 1,CSE131,System Management,4,A,8.6,8.6
960,Student 28,Semester 1,CSE111,Digital Circuits,4,B,8.6,8.6
961,Student 29,Semester 2,CSE122*,Theory of Computation,4,C-,5.8,6.1
962,Student 29,Semester 1,CSE111,Digital Circuits,4,C-,6.4,6.4
963,Student 29,Semester 6,BIO505*,Introduction to Computational Neuroscience,4,C,7.5,6.24
964,Student 29,Semester 6,COM301,Technical Communication,4,C,7.5,6.24
965,Student 29,Semester 1,COM101,Communication Skills,4,B,6.4,6.4
966,Student 29,Semester 7,CSE499A,BTech Project,8,A,8.33,6.52
967,Student 29,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,C-,5.8,6.1
968,Student 29,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B-,8.33,6.52
969,Student 29,Semester 8,CSE500A,Secure Coding,2,F,6.44,6.57
970,Student 29,Semester 1,CSE121,Discrete Mathematics,4,C-,6.4,6.4
971,Student 29,Semester 5,ECO301,Introduction to Economic Analysis,4,C-,7.2,6.04
972,Student 29,Semester 7,ENT401,Entrepreneurship as a Career,2,B,8.33,6.52
973,Student 29,Semester 7,HSS210*,History of Indian National Movement,4,C,8.33,6.52
974,Student 29,Semester 8,CSE499,BTech Project,4,A,6.44,6.57
975,Student 29,Semester 3,MTH201,Probability and Statistics ,4,D,6.0,6.07
976,Student 29,Semester 3,CSE231,Operating Systems ,4,C-,6.0,6.07
977,Student 29,Semester 8,CSE531,Multiagent Systems,4,D,6.44,6.57
978,Student 29,Semester 7,CSE691B,Web Intelligence and Big Data,2,B,8.33,6.52
979,Student 29,Semester 1,CSE101,Introduction to Programming,4,C,6.4,6.4
980,Student 29,Semester 3,CSE201,Advanced Programming,4,B,6.0,6.07
981,Student 29,Semester 6,CSE499,BTech Project,4,A,7.5,6.24
982,Student 29,Semester 5,CSE506,Data Mining,4,A-,7.2,6.04
983,Student 29,Semester 4,CSE222,Analysis and Design of Algorithms,4,D,4.8,5.75
984,Student 29,Semester 2,CSE112,Computer Organisation,4,C-,5.8,6.1
985,Student 29,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,C-,4.8,5.75
986,Student 29,Semester 6,CSE330,Distributed Systems ,4,B,7.5,6.24
987,Student 29,Semester 4,CSE232,Computer Networks,4,D,4.8,5.75
988,Student 29,Semester 5,CSE501,Designing Human-Centered Systems,4,B,7.2,6.04
989,Student 29,Semester 5,CSE535,Mobile Computing,4,C,7.2,6.04
990,Student 29,Semester 1,CSE131,System Management,4,B,6.4,6.4
991,Student 29,Summer Term 4,CSE399A,Independent Project,2,A-,9.0,6.61
992,Student 29,Semester 4,HSS205*,Introduction to Sociology,4,D,4.8,5.75
993,Student 29,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,B,6.44,6.57
994,Student 29,Semester 8,FIN401A,Introduction To Finance and Capital Markets,2,C,6.44,6.57
995,Student 29,Semester 8,HSS213*,Issues in Contemporary World,4,B-,6.44,6.57
996,Student 29,Semester 5,CSE300,Software Engineering ,4,B,7.2,6.04
997,Student 29,Semester 3,ESC201,Transducer And Signal Conditioning,4,C-,6.0,6.07
998,Student 29,Semester 2,HSS202*,Perspectives on Knowledge,4,C,5.8,6.1
999,Student 29,Semester 3,COM201,Critical Reading,4,B,6.0,6.07
1000,Student 29,Semester 4,CSE202,Fundamentals of Database Systems,4,B-,4.8,5.75
1001,Student 29,Semester 2,CSE102,Data Structures and Algorithms,4,B,5.8,6.1
1002,Student 30,Semester 2,HSS202*,Perspectives on Knowledge,4,A-,7.8,8.1
1003,Student 30,Semester 6,COM333,Organisational Behavior,2,A-,9.0,8.32
1004,Student 30,Semester 3,CSE201,Advanced Programming,4,A,8.2,8.13
1005,Student 30,Semester 2,MTH101,Linear Algebra and Advanced Calculus,4,B,7.8,8.1
1006,Student 30,Semester 2,CSE122*,Theory of Computation,4,C,7.8,8.1
1007,Student 30,Semester 3,COM201,Critical Reading,4,A,8.2,8.13
1008,Student 30,Semester 5,CSE300,Software Engineering ,4,A-,8.6,8.2
1009,Student 30,Semester 1,CSE131,System Management,4,A,8.4,8.4
1010,Student 30,Semester 8,HSS212*,Critical Thinking,4,A,8.67,8.43
1011,Student 30,Semester 5,ECO301,Introduction to Economic Analysis,4,B,8.6,8.2
1012,Student 30,Semester 6,HSS209*,Music Appreciation,4,A-,9.0,8.32
1013,Student 30,Semester 7,ECO303,Economics of Information and IT,4,B-,9.0,8.4
1014,Student 30,Semester 6,CSE337,Embedded Systems,4,B,9.0,8.32
1015,Student 30,Semester 4,CSE202,Fundamentals of Database Systems,4,B,8.0,8.1
1016,Student 30,Semester 5,CSE501,Designing Human-Centered Systems,4,A,8.6,8.2
1017,Student 30,Semester 2,CSE102,Data Structures and Algorithms,4,A-,7.8,8.1
1018,Student 30,Semester 8,CSE531,Multiagent Systems,4,B-,8.67,8.43
1019,Student 30,Semester 3,MTH201,Probability and Statistics ,4,C,8.2,8.13
1020,Student 30,Semester 3,CSE231,Operating Systems ,4,B-,8.2,8.13
1021,Student 30,Semester 8,ECO302,Applied Econometric Analysis,4,B-,8.67,8.43
1022,Student 30,Semester 4,ESC204,Quantitative and Qualitative Research Methods,4,B,8.0,8.1
1023,Student 30,Semester 8,ENT402,Entrepreneurship: Managing a Venture,2,A,8.67,8.43
1024,Student 30,Semester 7,ENT401,Entrepreneurship as a Career,2,A,9.0,8.4
1025,Student 30,Semester 7,CSE648,Privacy and Security in Online Social Media,4,A,9.0,8.4
1026,Student 30,Semester 1,CSE111,Digital Circuits,4,B,8.4,8.4
1027,Student 30,Semester 7,CSE694E,Introduction to Geospatial Data Management,2,B,9.0,8.4
1028,Student 30,Semester 2,CSE112,Computer Organisation,4,B-,7.8,8.1
1029,Student 30,Semester 1,CSE121,Discrete Mathematics,4,C,8.4,8.4
1030,Student 30,Semester 7,CSE539,Cellular Data Networks,4,A,9.0,8.4
1031,Student 30,Semester 4,HSS204*,Introduction to Psychology,4,B,8.0,8.1
1032,Student 30,Semester 1,COM101,Communication Skills,4,A,8.4,8.4
1033,Student 30,Semester 5,CSE535,Mobile Computing,4,A-,8.6,8.2
1034,Student 30,Semester 3,ESC201,Transducer And Signal Conditioning,4,B,8.2,8.13
1035,Student 30,Semester 6,COM301,Technical Communication,4,A,9.0,8.32
1036,Student 30,Semester 4,CSE232,Computer Networks,4,A-,8.0,8.1
1037,Student 30,Semester 5,CSE506,Data Mining,4,B-,8.6,8.2
1038,Student 30,Semester 4,CSE222,Analysis and Design of Algorithms,4,B-,8.0,8.1
1039,Student 30,Semester 8,CSE399,Independent Project,4,A,8.67,8.43
1040,Student 30,Semester 1,CSE101,Introduction to Programming,4,B,8.4,8.4
1041,Student 30,Semester 6,CSE399,Independent Project,4,A-,9.0,8.32
